N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1283.0,KBSTAR 비메모리반도체액티브,6500.0,245.0,-3.63%,0.0,,,
1284.0,KODEX 미국ETF산업Top10 Indxx,10665.0,115.0,-1.07%,0.0,,,
1285.0,신한 은 선물 ETN(H),9735.0,205.0,-2.06%,0.0,,,
1286.0,TIGER 차이나항셍테크레버리지(합성 H),7095.0,340.0,-4.57%,0.0,,,
1287.0,TRUE 레버리지 금 선물 ETN,19255.0,130.0,-0.67%,0.0,,,
1288.0,비케이탑스,904.0,0.0,0.00%,500.0,248.0,1081.0,-103.0
1289.0,KBSTAR 글로벌4차산업IT(합성 H),16000.0,120.0,-0.74%,0.0,,,
1290.0,솔루스첨단소재2우B,10150.0,350.0,-3.33%,100.0,,,
1291.0,하이트진로2우B,16900.0,100.0,-0.59%,5000.0,,,
1292.0,TIGER 미국S&P500배당귀족,10045.0,55.0,-0.54%,0.0,,,
1293.0,KINDEX 아시아TOP50S&P,11560.0,90.0,-0.77%,0.0,,,
1294.0,코리아써우,6370.0,280.0,-4.21%,500.0,,,
1295.0,NPC우,3550.0,335.0,-8.62%,500.0,,,
1296.0,QV iSelect 글로벌 EMP ETN(H),9320.0,0.0,0.00%,0.0,,,
1297.0,KINDEX 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,,,
1298.0,미래에셋 미디어엔터 Core5 ETN,9275.0,0.0,0.00%,0.0,,,
1299.0,KBSTAR 국고채3년,105850.0,220.0,+0.21%,0.0,,,
1300.0,TIGER KRX게임K-뉴딜,5675.0,180.0,-3.07%,0.0,,,
1301.0,TIGER KRX300,13070.0,235.0,-1.77%,0.0
1302.0,KODEX 3대농산물선물(H),12950.0,65.0,-0.50%,0.0
1303.0,넥센타이어1우B,2770.0,100.0,-3.48%,500.0
1304.0,삼양홀딩스우,59000.0,300.0,-0.51%,5000.0
1305.0,KODEX 에너지화학,13375.0,525.0,-3.78%,0.0
1306.0,코오롱우,16500.0,400.0,-2.37%,5000.0
1307.0,TRUE 인버스 은 선물 ETN,17635.0,705.0,+4.16%,0.0
1308.0,TIGER 200동일가중,9765.0,135.0,-1.36%,0.0
1309.0,신한 다우존스지수 선물 ETN(H),17535.0,345.0,-1.93%,0.0
1310.0,TIMEFOLIO 이노베이션액티브,7010.0,260.0,-3.58%,0.0
1311.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8715.0,0.0,0.00%,0.0
1312.0,메리츠 미국 인플레이션 국채 ETN(H),8710.0,60.0,-0.68%,0.0
1313.0,WOORI 대한민국국고채액티브,47215.0,130.0,-0.27%,0.0
1314.0,삼성 인버스 2X 항셍테크 ETN(H),17200.0,780.0,+4.75%,0.0
1315.0,TRUE 인버스 플래티넘 선물 ETN,17195.0,620.0,+3.74%,0.0
1316.0,KODEX 200롱코스닥150숏선물,10615.0,60.0,-0.56%,0.0
1317.0,신한 인버스 2X 은 선물 ETN(H),3395.0,190.0,+5.93%,0.0
1318.0,키움 코스닥 150 ETN,8425.0,285.0,-3.27%,0.0
1319.0,미래에셋 인버스 미디어엔터 Core5 ETN,16700.0,375.0,+2.30%,0.0
1320.0,KTOP 코스피50,19680.0,555.0,-2.74%,0.0
1321.0,TIGER 미국나스닥100TR채권혼합Fn,9990.0,25.0,-0.25%,0.0
1322.0,신한 USD K200 선물 바이셀 ETN,8225.0,235.0,+2.94%,0.0
1323.0,LX하우시스우,15900.0,350.0,-2.15%,5000.0
1324.0,유유제약1우,7240.0,140.0,-1.90%,1000.0
1325.0,HANARO 글로벌탄소배출권선물ICE(합성),10940.0,20.0,-0.18%,0.0
1326.0,KB 레버리지 항셍테크 선물 ETN(H),1465.0,70.0,-4.56%,0.0
1327.0,TRUE 레버리지 플래티넘 선물 ETN,16030.0,590.0,-3.55%,0.0
1328.0,신한 인버스 WTI원유 선물 ETN(H),3205.0,20.0,+0.63%,0.0
1329.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,7905.0,400.0,+5.33%,0.0
1330.0,KODEX 운송,4505.0,130.0,-2.80%,0.0
1331.0,KODEX 게임산업,7505.0,325.0,-4.15%,0.0
1332.0,HANARO Fn K-POP&미디어,6550.0,435.0,-6.23%,0.0
1333.0,TIGER 일본엔선물,9735.0,65.0,+0.67%,0.0
1334.0,대신 S&P 인버스 WTI원유 선물 ETN,15570.0,185.0,+1.20%,0.0
1335.0,티와이홀딩스우,12400.0,500.0,-3.88%,500.0
1336.0,QV 미국 IT TOP5 ETN(H),21995.0,415.0,-1.85%,0.0
1337.0,신한 K200 USD 선물 바이셀 ETN,7695.0,280.0,-3.51%,0.0
1338.0,대한제당우,2370.0,100.0,-4.05%,500.0
1339.0,삼성 인버스 항셍테크 ETN(H),15335.0,210.0,+1.39%,0.0
1340.0,KB 인버스 2X 구리 선물 ETN(H),30630.0,630.0,+2.10%,0.0
1341.0,QV 레버리지 금 선물 ETN(H),15310.0,275.0,-1.76%,0.0
1342.0,KODEX 코스피100,21850.0,560.0,-2.50%,0.0
1343.0,KBSTAR 200선물레버리지,10910.0,590.0,-5.13%,0.0
1344.0,KODEX 배당성장,11745.0,225.0,-1.88%,0.0
1345.0,KB 인버스 2X 은 선물 ETN(H),30505.0,1165.0,+3.97%,0.0
1346.0,KODEX 글로벌4차산업로보틱스(합성),13980.0,150.0,-1.06%,0.0
1347.0,메리츠 레버리지 금 선물 ETN(H),15220.0,240.0,-1.55%,0.0
1348.0,KODEX 보험,6020.0,165.0,-2.67%,0.0
1349.0,KODEX 필수소비재,6835.0,125.0,-1.80%,0.0
1350.0,ARIRANG 미국다우존스고배당주(합성 H),14560.0,90.0,-0.61%,0.0
1351.0,삼성 인버스 HSCEI ETN(H),14925.0,0.0,0.00%,0.0
1352.0,LX홀딩스1우,10150.0,50.0,-0.49%,1000.0
1353.0,메리츠 미국레버리지 인플레이션국채ETN(H),7370.0,105.0,-1.40%,0.0
1354.0,대신 인버스 철광석 선물 ETN(H),1340.0,15.0,+1.13%,0.0
1355.0,메리츠 인버스 국채30년 ETN,14665.0,45.0,+0.31%,0.0
1356.0,미래에셋 코스피200 선물 ETN,7315.0,155.0,-2.07%,0.0
1357.0,신한 인버스 금 선물 ETN(H),7295.0,35.0,+0.48%,0.0
1358.0,KODEX 미국클린에너지나스닥,11180.0,140.0,+1.27%,0.0
1359.0,KBSTAR 글로벌클린에너지S&P,10360.0,75.0,+0.73%,0.0
1360.0,메리츠 인버스 2X 미국채10년 ETN(H),14490.0,235.0,+1.65%,0.0
1361.0,신한 코스피 200 ETN,7240.0,145.0,-1.96%,0.0
1362.0,하나 S&P 레버리지 WTI원유 선물 ETN,14450.0,170.0,+1.19%,0.0
1363.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,14425.0,10.0,+0.07%,0.0
1364.0,한화우,30000.0,1500.0,-4.76%,5000.0
1365.0,KODEX 기계장비,4855.0,165.0,-3.29%,0.0
1366.0,TIGER MSCI KOREA ESG리더스,7710.0,130.0,-1.66%,0.0
1367.0,QV 블룸버그 2X WTI원유선물 ETN,14325.0,50.0,-0.35%,0.0
1368.0,ARIRANG 200선물인버스2X,7740.0,355.0,+4.81%,0.0
1369.0,KODEX 다우존스미국리츠(H),11375.0,330.0,-2.82%,0.0
1370.0,TIGER 유로스탁스배당30,10135.0,200.0,-1.94%,0.0
1371.0,KODEX Fn시스템반도체,6150.0,190.0,-3.00%,0.0
1372.0,미래에셋 코스닥150 선물 ETN,7055.0,215.0,-2.96%,0.0
1373.0,TIGER 200 에너지화학,13820.0,500.0,-3.49%,0.0
1374.0,삼성 레버리지 나스닥 100 ETN(H),7040.0,245.0,-3.36%,0.0
1375.0,KB 인버스 2X S&P 500 선물 ETN,14030.0,685.0,+5.13%,0.0
1376.0,미래에셋 Q150 Core5 ETN,7000.0,0.0,0.00%,0.0
1377.0,신한 레버리지 구리 선물 ETN,13960.0,360.0,-2.51%,0.0
1378.0,TRUE 인버스 금 선물 ETN,13930.0,0.0,0.00%,0.0
1379.0,미래에셋 인버스 2X 옥수수 선물 ETN,13845.0,375.0,+2.78%,0.0
1380.0,신한 인버스 구리 선물 ETN(H),6905.0,145.0,+2.14%,0.0
1381.0,TIGER 단기선진하이일드(합성 H),11335.0,140.0,-1.22%,0.0
1382.0,신한 FnGuide 폐기물처리 ETN,6760.0,190.0,-2.73%,0.0
1383.0,ARIRANG 코스피50,19550.0,455.0,-2.27%,0.0
1384.0,KODEX MSCI KOREA ESG유니버설,8425.0,185.0,-2.15%,0.0
1385.0,HANARO Fn K-게임,4635.0,140.0,-2.93%,0.0
1386.0,TRUE FTSE100 ETN,13395.0,0.0,0.00%,0.0
1387.0,KINDEX 코스닥150,9565.0,265.0,-2.70%,0.0
1388.0,TRUE 인버스 HSCEI ETN(H) B,13340.0,270.0,+2.07%,0.0
1389.0,삼성 인버스 코스피 200 선물 ETN,13315.0,260.0,+1.99%,0.0
1390.0,신한 코스닥 150 ETN,6655.0,170.0,-2.49%,0.0
1391.0,KINDEX 미국다우존스리츠(합성 H),73770.0,1940.0,-2.56%,0.0
1392.0,KODEX 200가치저변동,8290.0,180.0,-2.13%,0.0
1393.0,메리츠 인버스 2X 미국채30년 ETN(H),13235.0,690.0,+5.50%,0.0
1394.0,삼성 인버스 코스닥 150 선물 ETN,13220.0,430.0,+3.36%,0.0
1395.0,KBSTAR 채권혼합,55065.0,305.0,-0.55%,0.0
1396.0,FOCUS KRX300,13185.0,280.0,-2.08%,0.0
1397.0,하나 인버스 코스닥150 선물 ETN,13175.0,55.0,+0.42%,0.0
1398.0,TIGER K게임,8480.0,345.0,-3.91%,0.0
1399.0,KINDEX 원자력테마딥서치,10070.0,395.0,-3.77%,0.0
1400.0,KINDEX 글로벌메타버스테크액티브,6540.0,70.0,-1.06%,0.0
1401.0,KBSTAR 글로벌메타버스Moorgate,7250.0,75.0,-1.02%,0.0
1402.0,ARIRANG 우량회사채50 1년,108225.0,40.0,-0.04%,0.0
1403.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),12960.0,440.0,-3.28%,0.0
1404.0,TRUE 인버스 2X S&P500 선물 ETN(H),2590.0,90.0,+3.60%,0.0
1405.0,삼성 인버스 은 선물 ETN(H),12910.0,240.0,+1.89%,0.0
1406.0,ARIRANG 고배당저변동50,10310.0,185.0,-1.76%,0.0
1407.0,삼성 인버스 구리 선물 ETN(H),12815.0,230.0,+1.83%,0.0
1408.0,신한 달러인덱스 선물 ETN(H),12785.0,95.0,+0.75%,0.0
1409.0,TIGER 글로벌자원생산기업(합성 H),13420.0,10.0,+0.07%,0.0
1410.0,신한 인버스 Russell 2000 ETN,12710.0,290.0,+2.33%,0.0
1411.0,KODEX 코스닥150롱코스피200숏선물,8460.0,10.0,-0.12%,0.0
1412.0,KBSTAR V&S셀렉트밸류채권혼합,10565.0,70.0,-0.66%,0.0
1413.0,TRUE 레버리지 구리 선물 ETN,12675.0,65.0,-0.51%,0.0
1414.0,메리츠 인버스 구리 선물 ETN(H),12675.0,0.0,0.00%,0.0
1415.0,신한 인버스 콩 선물 ETN(H),6330.0,80.0,+1.28%,0.0
1416.0,메리츠 인버스 2X 국채10년 ETN,12620.0,95.0,-0.75%,0.0
1417.0,메리츠 인버스 은 선물 ETN(H),12560.0,0.0,0.00%,0.0
1418.0,KBSTAR 헬스케어채권혼합,10420.0,5.0,+0.05%,0.0
1419.0,KODEX 미국S&P바이오(합성),24120.0,835.0,+3.59%,0.0
1420.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),12415.0,125.0,-1.00%,0.0
1421.0,FOCUS ESG리더스,8805.0,210.0,-2.33%,0.0
1422.0,KB S&P 레버리지 WTI원유 선물 ETN(H),12315.0,200.0,-1.60%,0.0
1423.0,신한 인버스 옥수수 선물 ETN(H),6150.0,70.0,+1.15%,0.0
1424.0,TIMEFOLIO 미국나스닥100액티브,10175.0,100.0,-0.97%,0.0
1425.0,TIMEFOLIO 미국S&P500액티브,10150.0,75.0,-0.73%,0.0
1426.0,KINDEX 일본Nikkei225(H),17355.0,275.0,-1.56%,0.0
1427.0,메리츠 인버스 미국채10년 ETN(H),12130.0,110.0,+0.92%,0.0
1428.0,한진칼우,22550.0,350.0,-1.53%,2500.0
1429.0,KODEX 미국S&P산업재(합성),21000.0,125.0,-0.59%,0.0
1430.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12010.0,125.0,+1.05%,0.0
1431.0,신한 인버스 은 선물 ETN(H),6000.0,170.0,+2.92%,0.0
1432.0,VITA MZ소비액티브,7035.0,200.0,-2.76%,0.0
1433.0,SOL 국고채3년,98575.0,55.0,+0.06%,0.0
1434.0,대신 인버스 알루미늄 선물 ETN(H),11905.0,270.0,+2.32%,0.0
1435.0,SOL 유럽탄소배출권선물S&P(H),10795.0,215.0,-1.95%,0.0
1436.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),11835.0,0.0,0.00%,0.0
1437.0,ARIRANG 국채선물10년,48415.0,50.0,-0.10%,0.0
1438.0,TRUE 레버리지 은 선물 ETN,11800.0,395.0,-3.24%,0.0
1439.0,KB 인버스 2X 금 선물 ETN(H),23600.0,80.0,+0.34%,0.0
1440.0,메리츠 대표 농산물 선물 ETN(H),11755.0,30.0,-0.25%,0.0
1441.0,미래에셋 레버리지 은 선물 ETN,11700.0,410.0,-3.39%,0.0
1442.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11680.0,180.0,+1.57%,0.0
1443.0,ARIRANG ESG성장주액티브,6665.0,225.0,-3.27%,0.0
1444.0,ARIRANG iSelect우주항공&UAM,8955.0,345.0,-3.71%,0.0
1445.0,TIMEFOLIO 탄소중립액티브,7760.0,295.0,-3.66%,0.0
1446.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,11625.0,350.0,-2.92%,0.0
1447.0,메리츠 인버스 미국채30년 ETN(H),11615.0,315.0,+2.79%,0.0
1448.0,메리츠 S&P 유럽탄소배출권 선물 ETN,11565.0,435.0,-3.62%,0.0
1449.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),11545.0,155.0,-1.32%,0.0
1450.0,TIGER 우량가치,9615.0,255.0,-2.58%,0.0
1451.0,KODEX 최소변동성,9600.0,135.0,-1.39%,0.0
1452.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11485.0,0.0,0.00%,0.0
1453.0,삼성 인버스 2X 금 선물 ETN(H),11400.0,200.0,+1.79%,0.0
1454.0,TIGER 일본TOPIX헬스케어(합성),11400.0,125.0,+1.11%,0.0
1455.0,KODEX TDF2030액티브,9895.0,55.0,-0.55%,0.0
1456.0,TIGER 배당성장,14570.0,340.0,-2.28%,0.0
1457.0,메리츠 인버스 국채10년 ETN,11360.0,20.0,-0.18%,0.0
1458.0,SK증권우,2900.0,35.0,-1.19%,500.0
1459.0,삼성 인버스 나스닥 100 ETN(H),11320.0,145.0,+1.30%,0.0
1460.0,TIGER 글로벌사이버보안INDXX,10450.0,65.0,+0.63%,0.0
1461.0,하나 인버스 2X 옥수수 선물 ETN(H),11280.0,135.0,+1.21%,0.0
1462.0,ARIRANG 고배당주채권혼합,10195.0,40.0,-0.39%,0.0
1463.0,SOL 차이나태양광CSI(합성),9305.0,315.0,-3.27%,0.0
1464.0,TRUE 금 선물 ETN,11165.0,60.0,+0.54%,0.0
1465.0,신한 인버스 2X Russell 2000 ETN,11160.0,450.0,+4.20%,0.0
1466.0,TRUE 인버스 2X HSCEI ETN(H),11145.0,455.0,+4.26%,0.0
1467.0,KOSEF 코스피100,21365.0,515.0,-2.35%,0.0
1468.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2775.0,100.0,+3.74%,0.0
1469.0,TIGER 로우볼,10645.0,140.0,-1.30%,0.0
1470.0,KOSEF Fn중소형,18360.0,490.0,-2.60%,0.0
1471.0,TIGER 글로벌멀티에셋TIF액티브,10000.0,30.0,+0.30%,0.0
1472.0,하나 인버스 2X 콩 선물 ETN(H),10960.0,300.0,+2.81%,0.0
1473.0,삼성 인버스 금 선물 ETN(H),10945.0,0.0,0.00%,0.0
1474.0,신한 FnGuide 메타버스 ETN,5445.0,245.0,-4.31%,0.0
1475.0,삼성 레버리지 항셍테크 ETN(H),1810.0,70.0,-3.72%,0.0
1476.0,삼양사우,29300.0,700.0,-2.33%,5000.0
1477.0,KBSTAR 미국고정배당우선증권ICE TR,10790.0,150.0,+1.41%,0.0
1478.0,KODEX 미국스마트모빌리티S&P,6700.0,45.0,-0.67%,0.0
1479.0,TRUE S&P500 양매도 4% OTM ETN(H),10705.0,95.0,-0.88%,0.0
1480.0,에셋플러스 글로벌대장장이액티브,10455.0,15.0,-0.14%,0.0
1481.0,TIGER LG그룹+펀더멘털,7840.0,285.0,-3.51%,0.0
1482.0,하나 레버리지 구리 선물 ETN(H),10595.0,0.0,0.00%,0.0
1483.0,에셋플러스 코리아플랫폼액티브,5570.0,130.0,-2.28%,0.0
1484.0,TIGER KRX2차전지K-뉴딜레버리지,5285.0,375.0,-6.63%,0.0
1485.0,KODEX 구리선물(H),5845.0,120.0,-2.01%,0.0
1486.0,QV 레버리지 구리 선물 ETN(H),10515.0,0.0,0.00%,0.0
1487.0,미래에셋 인버스 에너지화학 Core5 ETN,5245.0,205.0,+4.07%,0.0
1488.0,KBSTAR 국채선물10년,47620.0,145.0,-0.30%,0.0
1489.0,KOSEF 고배당,7480.0,115.0,-1.51%,0.0
1490.0,TIMEFOLIO Korea플러스배당액티브,9510.0,160.0,-1.65%,0.0
1491.0,TIGER 미국달러선물레버리지,14930.0,380.0,+2.61%,0.0
1492.0,KOSEF 미국달러선물인버스,8255.0,120.0,-1.43%,0.0
1493.0,넥센우,2870.0,15.0,-0.52%,500.0
1494.0,TIGER MSCI KOREA ESG유니버설,8600.0,0.0,0.00%,0.0
1495.0,삼성 레버리지 구리 선물 ETN(H),10270.0,430.0,-4.02%,0.0
1496.0,메리츠 레버리지 구리 선물 ETN(H),10260.0,240.0,-2.29%,0.0
1497.0,KINDEX 글로벌브랜드TOP10블룸버그,10245.0,90.0,-0.87%,0.0
1498.0,WOORI AI ESG액티브,7290.0,130.0,-1.75%,0.0
1499.0,SOL 차이나육성산업액티브(합성),7760.0,30.0,-0.39%,0.0
1500.0,KBSTAR 차이나HSCEI(H),7195.0,105.0,-1.44%,0.0
1501.0,KOSEF 코스닥150,4750.0,155.0,-3.16%,0.0
1502.0,QV 레버리지 은 선물 ETN(H),9970.0,0.0,0.00%,0.0
1503.0,KOSEF 물가채KIS,99315.0,200.0,+0.20%,0.0
1504.0,태영건설우,7600.0,150.0,-1.94%,500.0
1505.0,메리츠 레버리지 은 선물 ETN(H),9865.0,0.0,0.00%,0.0
1506.0,KB KRX ESG Eco ETN,9855.0,95.0,-0.95%,0.0
1507.0,삼성 인버스 China A50 선물 ETN(H),9815.0,10.0,+0.10%,0.0
1508.0,TIGER 일본TOPIX(합성 H),15245.0,280.0,-1.80%,0.0
1509.0,KOSEF 200선물레버리지,10810.0,545.0,-4.80%,0.0
1510.0,삼성 KRX 리츠 TOP10 월배당 ETN,9670.0,145.0,-1.48%,0.0
1511.0,TRUE 블룸버그 WTI원유 선물 ETN,9625.0,140.0,+1.48%,0.0
1512.0,KINDEX 미국달러단기채권액티브,10690.0,140.0,+1.33%,0.0
1513.0,삼성 블룸버그 WTI원유 선물 ETN,9615.0,155.0,+1.64%,0.0
1514.0,미래에셋 인버스 천연가스 선물 ETN(H),9615.0,435.0,+4.74%,0.0
1515.0,메리츠 인버스 천연가스 선물 ETN(H),9605.0,430.0,+4.69%,0.0
1516.0,TIGER 은행,5770.0,25.0,-0.43%,0.0
1517.0,신한 인버스 2X 미국달러 선물 ETN,4780.0,95.0,-1.95%,0.0
1518.0,미래에셋 천연가스 선물 ETN(H),9550.0,475.0,-4.74%,0.0
1519.0,메리츠 천연가스 선물 ETN(H),9525.0,485.0,-4.85%,0.0
1520.0,SOL 국고채10년,95035.0,865.0,-0.90%,0.0
1521.0,KODEX 콩선물(H),13575.0,205.0,-1.49%,0.0
1522.0,파워 코스피100,21520.0,400.0,-1.82%,0.0
1523.0,KINDEX 일본TOPIX레버리지(H),18935.0,265.0,-1.38%,0.0
1524.0,KINDEX 중국본토CSI300레버리지(합성),3940.0,60.0,-1.50%,0.0
1525.0,QV iSelect-WG 그린에너지 ESG ETN,9430.0,0.0,0.00%,0.0
1526.0,KOSEF 국고채10년레버리지,94020.0,210.0,-0.22%,0.0
1527.0,KODEX Fn K-뉴딜디지털플러스,7820.0,140.0,-1.76%,0.0
1528.0,대덕1우,7730.0,250.0,-3.13%,500.0
1529.0,KB 인버스 KOSPI 200 선물 ETN,13350.0,280.0,+2.14%,0.0
1530.0,신한 인버스 2X S&P500 선물 ETN,4665.0,200.0,+4.48%,0.0
1531.0,KODEX 200동일가중,9315.0,215.0,-2.26%,0.0
1532.0,KB 레버리지 나스닥 100 ETN,9305.0,210.0,-2.21%,0.0
1533.0,대신 인버스 밀 선물 ETN(H),9300.0,10.0,-0.11%,0.0
1534.0,KB 인버스 KOSDAQ150 선물 ETN,13260.0,175.0,+1.34%,0.0
1535.0,신한 레버리지 Russell 2000 ETN,9280.0,60.0,-0.64%,0.0
1536.0,TIGER 200 철강소재,7245.0,255.0,-3.40%,0.0
1537.0,KB 레버리지 KRX 리츠 TOP 10 ETN,9270.0,275.0,-2.88%,0.0
1538.0,KODEX KRX300레버리지,9255.0,330.0,-3.44%,0.0
1539.0,일양약품우,20600.0,350.0,-1.67%,2500.0
1540.0,HANARO 고배당,9640.0,195.0,-1.98%,0.0
1541.0,KODEX TDF2050액티브,10160.0,80.0,-0.78%,0.0
1542.0,SOL KRX300,13035.0,285.0,-2.14%,0.0
1543.0,KODEX 일본TOPIX100,15195.0,165.0,-1.07%,0.0
1544.0,KINDEX 골드선물 레버리지(합성 H),12985.0,210.0,-1.59%,0.0
1545.0,신한 인버스 다우존스지수 선물 ETN(H),4535.0,80.0,+1.80%,0.0
1546.0,TRUE 구리 선물 ETN,9045.0,45.0,-0.50%,0.0
1547.0,대신 알루미늄 선물 ETN(H),8975.0,195.0,-2.13%,0.0
1548.0,KINDEX 멕시코MSCI(합성),11195.0,15.0,+0.13%,0.0
1549.0,KODEX KTOP30,14900.0,360.0,-2.36%,0.0
1550.0,삼성 금 선물 ETN(H),8880.0,40.0,-0.45%,0.0
1551.0,메리츠 금 선물 ETN(H),8850.0,40.0,-0.45%,0.0
1552.0,KB S&P 유럽탄소배출권 선물 ETN(H),8805.0,0.0,0.00%,0.0
1553.0,메리츠 국채10년 ETN,8800.0,75.0,-0.85%,0.0
1554.0,KODEX TSE일본리츠(H),12450.0,200.0,-1.58%,0.0
1555.0,KINDEX 싱가포르리츠,12410.0,150.0,-1.19%,0.0
1556.0,KOSEF 200선물인버스2X,3835.0,175.0,+4.78%,0.0
1557.0,KBSTAR KRX300,13300.0,300.0,-2.21%,0.0
1558.0,SOL 한국형글로벌전기차&2차전지액티브,9600.0,95.0,-0.98%,0.0
1559.0,SOL 한국형글로벌반도체액티브,8590.0,25.0,-0.29%,0.0
1560.0,메리츠 CSI 300 ETN,8560.0,65.0,-0.75%,0.0
1561.0,메리츠 미국채30년 ETN(H),8535.0,255.0,-2.90%,0.0
1562.0,삼성 FnGuide 웹 3.0 ETN,8500.0,200.0,-2.30%,0.0
1563.0,TIGER S&P글로벌인프라(합성),12140.0,35.0,+0.29%,0.0
1564.0,TRUE 플래티넘 선물 ETN,8470.0,120.0,-1.40%,0.0
1565.0,덕성우,6060.0,390.0,-6.05%,500.0
1566.0,KINDEX 미국IT인터넷S&P(합성 H),10530.0,75.0,-0.71%,0.0
1567.0,SOL 한국형글로벌플랫폼&메타버스액티브,9310.0,55.0,-0.59%,0.0
1568.0,TRUE 은 선물 ETN,8375.0,125.0,-1.47%,0.0
1569.0,KB FnGuide 언택트 ETN,8350.0,220.0,-2.57%,0.0
1570.0,HANARO 탄소효율그린뉴딜,6930.0,175.0,-2.46%,0.0
1571.0,마이다스 KoreaStock액티브,15775.0,325.0,-2.02%,0.0
1572.0,TRUE 베트남 VN30 선물 ETN(H),8255.0,150.0,-1.78%,0.0
1573.0,ARIRANG 단기채권액티브,105775.0,0.0,0.00%,0.0
1574.0,TIGER 미국나스닥넥스트100,10305.0,30.0,+0.29%,0.0
1575.0,삼성 코스피 양매도 5% OTM ETN,8235.0,0.0,0.00%,0.0
1576.0,KINDEX 미국S&P500채권혼합액티브,10290.0,75.0,+0.73%,0.0
1577.0,메리츠 미국채10년 ETN(H),8225.0,90.0,-1.08%,0.0
1578.0,KINDEX 미국나스닥100채권혼합액티브,10255.0,80.0,+0.79%,0.0
1579.0,코오롱글로벌우,26200.0,1650.0,-5.92%,5000.0
1580.0,KBSTAR 중국MSCI China(H),7750.0,140.0,-1.77%,0.0
1581.0,KINDEX 미국스팩&IPO INDXX,6750.0,0.0,0.00%,0.0
1582.0,성신양회우,11000.0,500.0,-4.35%,5000.0
1583.0,KBSTAR 글로벌수소경제Indxx,9510.0,30.0,+0.32%,0.0
1584.0,신한 인버스 2X 10년 국채선물 ETN,11535.0,285.0,+2.53%,0.0
1585.0,KBSTAR 글로벌농업경제MV,10075.0,195.0,+1.97%,0.0
1586.0,TRUE FnGuide IoT ETN,8050.0,240.0,-2.90%,0.0
1587.0,KBSTAR 중장기국공채액티브,95580.0,110.0,-0.11%,0.0
1588.0,KODEX MSCI Korea,13360.0,260.0,-1.91%,0.0
1589.0,크라운제과우,10350.0,100.0,-0.96%,200.0
1590.0,KOSEF KRX100,4440.0,110.0,-2.42%,0.0
1591.0,KODEX 혁신기술테마액티브,9980.0,225.0,-2.20%,0.0
1592.0,삼성 나스닥 100 ETN(H),7980.0,110.0,-1.36%,0.0
1593.0,한양증권우,15100.0,100.0,-0.66%,5000.0
1594.0,HANARO 미국S&P500,9885.0,95.0,-0.95%,0.0
1595.0,대상홀딩스우,8610.0,390.0,-4.33%,1000.0
1596.0,DB하이텍1우,70000.0,7900.0,-10.14%,5000.0
1597.0,메리츠 레버리지 국채10년 ETN,7805.0,50.0,+0.64%,0.0
1598.0,ARIRANG KRX300,12995.0,315.0,-2.37%,0.0
1599.0,TIGER 코스닥150바이오테크,6720.0,10.0,+0.15%,0.0
1600.0,TREX 펀더멘탈 200,31105.0,760.0,-2.39%,0.0
1601.0,KINDEX 코스피,22105.0,510.0,-2.26%,0.0
1602.0,대신 S&P WTI원유 선물 ETN,7730.0,95.0,+1.24%,0.0
1603.0,신한 인버스 달러인덱스 선물 ETN(H),7730.0,85.0,-1.09%,0.0
1604.0,신한 인버스 2X 금 선물 ETN,7670.0,230.0,+3.09%,0.0
1605.0,KB 레버리지 금 선물 ETN(H),15330.0,150.0,-0.97%,0.0
1606.0,ARIRANG 200선물레버리지,21885.0,835.0,-3.68%,0.0
1607.0,히어로즈 TDF2030액티브,10190.0,55.0,-0.54%,0.0
1608.0,에셋플러스 코리아대장장이액티브,8490.0,375.0,-4.23%,0.0
1609.0,KINDEX 중장기국공채액티브,91965.0,245.0,-0.27%,0.0
1610.0,TIGER 유로스탁스레버리지(합성 H),5845.0,240.0,-3.94%,0.0
1611.0,TIGER 미국달러선물인버스2X,5845.0,165.0,-2.75%,0.0
1612.0,히어로즈 TDF2050액티브,10120.0,35.0,-0.34%,0.0
1613.0,히어로즈 TDF2040액티브,10115.0,90.0,-0.88%,0.0
1614.0,삼성 알루미늄 선물 ETN,7575.0,45.0,-0.59%,0.0
1615.0,TRUE 레버리지 유로스탁스50 ETN(H) B,7575.0,235.0,-3.01%,0.0
1616.0,KINDEX 스마트밸류,10810.0,245.0,-2.22%,0.0
1617.0,ARIRANG TDF2060액티브,10045.0,20.0,+0.20%,0.0
1618.0,HANARO Fn5G산업,10045.0,475.0,-4.52%,0.0
